SNOMEDID,DMD_description
37783211000001104,Risperidone 2mg orodispersible tablets sugar free (DE Pharmaceuticals)
37783411000001100,Risperidone 2mg orodispersible tablets sugar free (DE Pharmaceuticals)
30880511000001104,Risperidone 2mg orodispersible tablets sugar free (Mawdsley-Brooks & Company Ltd)
30880611000001100,Risperidone 2mg orodispersible tablets sugar free (Mawdsley-Brooks & Company Ltd)
15159511000001101,Risperidone 2mg orodispersible tablets sugar free (Mylan)
15159611000001102,Risperidone 2mg orodispersible tablets sugar free (Mylan)
13724911000001105,Risperidone 2mg orodispersible tablets sugar free (Ranbaxy (UK) Ltd)
13725011000001105,Risperidone 2mg orodispersible tablets sugar free (Ranbaxy (UK) Ltd)
20890411000001100,Risperidone 2mg orodispersible tablets sugar free (Sandoz Ltd)
20890511000001101,Risperidone 2mg orodispersible tablets sugar free (Sandoz Ltd)
14721211000001101,Risperidone 2mg orodispersible tablets sugar free (Teva UK Ltd)
14721311000001109,Risperidone 2mg orodispersible tablets sugar free (Teva UK Ltd)
21881411000001100,Risperidone 2mg orodispersible tablets sugar free (Waymade Healthcare Plc)
21881511000001101,Risperidone 2mg orodispersible tablets sugar free (Waymade Healthcare Plc)
321590000,Risperidone 2mg tablets
1303411000001102,Risperidone 2mg tablets
13121111000001103,Risperidone 2mg tablets (A A H Pharmaceuticals Ltd)
13121211000001109,Risperidone 2mg tablets (A A H Pharmaceuticals Ltd)
18466711000001101,Risperidone 2mg tablets (Accord Healthcare Ltd)
18466811000001109,Risperidone 2mg tablets (Accord Healthcare Ltd)
36241811000001104,Risperidone 2mg tablets (Accord Healthcare Ltd)
12873711000001103,Risperidone 2mg tablets (Actavis UK Ltd)
12873911000001101,Risperidone 2mg tablets (Actavis UK Ltd)
13126011000001106,Risperidone 2mg tablets (Alliance Healthcare (Distribution) Ltd)
13126111000001107,Risperidone 2mg tablets (Alliance Healthcare (Distribution) Ltd)
18508111000001108,Risperidone 2mg tablets (Almus Pharmaceuticals Ltd)
18508211000001102,Risperidone 2mg tablets (Almus Pharmaceuticals Ltd)
13769311000001103,Risperidone 2mg tablets (Apotex UK Ltd)
13769411000001105,Risperidone 2mg tablets (Apotex UK Ltd)
13438511000001104,Risperidone 2mg tablets (Arrow Generics Ltd)
13438611000001100,Risperidone 2mg tablets (Arrow Generics Ltd)
39946711000001107,Risperidone 2mg tablets (Bristol Laboratories Ltd)
39946811000001104,Risperidone 2mg tablets (Bristol Laboratories Ltd)
14128411000001104,Risperidone 2mg tablets (Consilient Health Ltd)
14128711000001105,Risperidone 2mg tablets (Consilient Health Ltd)
30091011000001100,Risperidone 2mg tablets (DE Pharmaceuticals)
30091111000001104,Risperidone 2mg tablets (DE Pharmaceuticals)
23562011000001108,Risperidone 2mg tablets (Dexcel-Pharma Ltd)
23562111000001109,Risperidone 2mg tablets (Dexcel-Pharma Ltd)
5508511000001109,Risperidone 2mg tablets (Dowelhurst Ltd)
5508611000001108,Risperidone 2mg tablets (Dowelhurst Ltd)
18479111000001103,Risperidone 2mg tablets (Dr Reddy's Laboratories (UK) Ltd)
18479211000001109,Risperidone 2mg tablets (Dr Reddy's Laboratories (UK) Ltd)
13118711000001100,Risperidone 2mg tablets (Kent Pharma (UK) Ltd)
13118811000001108,Risperidone 2mg tablets (Kent Pharma (UK) Ltd)
39228311000001106,Risperidone 2mg tablets (Medihealth (Northern) Ltd)
39228411000001104,Risperidone 2mg tablets (Medihealth (Northern) Ltd)
35181211000001106,Risperidone 2mg tablets (Milpharm Ltd)
35181411000001105,Risperidone 2mg tablets (Milpharm Ltd)
14402311000001102,Risperidone 2mg tablets (Mylan)
14402411000001109,Risperidone 2mg tablets (Mylan)
17925211000001103,Risperidone 2mg tablets (Phoenix Healthcare Distribution Ltd)
17925311000001106,Risperidone 2mg tablets (Phoenix Healthcare Distribution Ltd)
13723911000001108,Risperidone 2mg tablets (Ranbaxy (UK) Ltd)
13724011000001106,Risperidone 2mg tablets (Ranbaxy (UK) Ltd)
37330211000001100,Risperidone 2mg tablets (Relonchem Ltd)
37330311000001108,Risperidone 2mg tablets (Relonchem Ltd)
20891211000001105,Risperidone 2mg tablets (Sandoz Ltd)
20894111000001101,Risperidone 2mg tablets (Sandoz Ltd)
15186911000001109,Risperidone 2mg tablets (Sigma Pharmaceuticals Plc)
15187011000001108,Risperidone 2mg tablets (Sigma Pharmaceuticals Plc)
12885911000001107,Risperidone 2mg tablets (Teva UK Ltd)
12886011000001104,Risperidone 2mg tablets (Teva UK Ltd)
36815711000001107,Risperidone 2mg tablets (Torrent Pharma (UK) Ltd)
36815811000001104,Risperidone 2mg tablets (Torrent Pharma (UK) Ltd)
21882311000001103,Risperidone 2mg tablets (Waymade Healthcare Plc)
21882411000001105,Risperidone 2mg tablets (Waymade Healthcare Plc)
14771011000001105,Risperidone 2mg tablets (Wockhardt UK Ltd)
14771111000001106,Risperidone 2mg tablets (Wockhardt UK Ltd)
11134511000001102,Risperidone 3mg orodispersible tablets sugar free
11140811000001105,Risperidone 3mg orodispersible tablets sugar free
13656811000001100,Risperidone 3mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
13657011000001109,Risperidone 3mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
13480511000001108,Risperidone 3mg orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
13480611000001107,Risperidone 3mg orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
35652611000001106,Risperidone 3mg orodispersible tablets sugar free (Consilient Health Ltd)
35652711000001102,Risperidone 3mg orodispersible tablets sugar free (Consilient Health Ltd)
37783511000001101,Risperidone 3mg orodispersible tablets sugar free (DE Pharmaceuticals)
37783611000001102,Risperidone 3mg orodispersible tablets sugar free (DE Pharmaceuticals)
30880711000001109,Risperidone 3mg orodispersible tablets sugar free (Mawdsley-Brooks & Company Ltd)
30880811000001101,Risperidone 3mg orodispersible tablets sugar free (Mawdsley-Brooks & Company Ltd)
39231511000001108,Risperidone 3mg orodispersible tablets sugar free (Medihealth (Northern) Ltd)
39231611000001107,Risperidone 3mg orodispersible tablets sugar free (Medihealth (Northern) Ltd)
13725111000001106,Risperidone 3mg orodispersible tablets sugar free (Ranbaxy (UK) Ltd)
13725211000001100,Risperidone 3mg orodispersible tablets sugar free (Ranbaxy (UK) Ltd)
19744711000001108,Risperidone 3mg orodispersible tablets sugar free (Teva UK Ltd)
19744811000001100,Risperidone 3mg orodispersible tablets sugar free (Teva UK Ltd)
321591001,Risperidone 3mg tablets
1182011000001108,Risperidone 3mg tablets
13961011000001109,Risperidone 3mg tablets
13121311000001101,Risperidone 3mg tablets (A A H Pharmaceuticals Ltd)
13121411000001108,Risperidone 3mg tablets (A A H Pharmaceuticals Ltd)
18466911000001104,Risperidone 3mg tablets (Accord Healthcare Ltd)
18467011000001100,Risperidone 3mg tablets (Accord Healthcare Ltd)
36241911000001109,Risperidone 3mg tablets (Accord Healthcare Ltd)
12874011000001103,Risperidone 3mg tablets (Actavis UK Ltd)
12874111000001102,Risperidone 3mg tablets (Actavis UK Ltd)
13126211000001101,Risperidone 3mg tablets (Alliance Healthcare (Distribution) Ltd)
13126311000001109,Risperidone 3mg tablets (Alliance Healthcare (Distribution) Ltd)
18508311000001105,Risperidone 3mg tablets (Almus Pharmaceuticals Ltd)
18508411000001103,Risperidone 3mg tablets (Almus Pharmaceuticals Ltd)
13769511000001109,Risperidone 3mg tablets (Apotex UK Ltd)
13769611000001108,Risperidone 3mg tablets (Apotex UK Ltd)
13438711000001109,Risperidone 3mg tablets (Arrow Generics Ltd)
13438811000001101,Risperidone 3mg tablets (Arrow Generics Ltd)
35181511000001109,Risperidone 3mg tablets (Aurobindo Pharma Ltd)
35181711000001104,Risperidone 3mg tablets (Aurobindo Pharma Ltd)
39946911000001109,Risperidone 3mg tablets (Bristol Laboratories Ltd)
39947011000001108,Risperidone 3mg tablets (Bristol Laboratories Ltd)
14128811000001102,Risperidone 3mg tablets (Consilient Health Ltd)
14128911000001107,Risperidone 3mg tablets (Consilient Health Ltd)
30091211000001105,Risperidone 3mg tablets (DE Pharmaceuticals)
30091311000001102,Risperidone 3mg tablets (DE Pharmaceuticals)
23561411000001109,Risperidone 3mg tablets (Dexcel-Pharma Ltd)
23561511000001108,Risperidone 3mg tablets (Dexcel-Pharma Ltd)
5507411000001106,Risperidone 3mg tablets (Dowelhurst Ltd)
5507711000001100,Risperidone 3mg tablets (Dowelhurst Ltd)
18479311000001101,Risperidone 3mg tablets (Dr Reddy's Laboratories (UK) Ltd)
18479411000001108,Risperidone 3mg tablets (Dr Reddy's Laboratories (UK) Ltd)
13118911000001103,Risperidone 3mg tablets (Kent Pharma (UK) Ltd)
13119011000001107,Risperidone 3mg tablets (Kent Pharma (UK) Ltd)
39228511000001100,Risperidone 3mg tablets (Medihealth (Northern) Ltd)
39228611000001101,Risperidone 3mg tablets (Medihealth (Northern) Ltd)
14402611000001107,Risperidone 3mg tablets (Mylan)
14402711000001103,Risperidone 3mg tablets (Mylan)
17925411000001104,Risperidone 3mg tablets (Phoenix Healthcare Distribution Ltd)
17925511000001100,Risperidone 3mg tablets (Phoenix Healthcare Distribution Ltd)
13724111000001107,Risperidone 3mg tablets (Ranbaxy (UK) Ltd)
13724211000001101,Risperidone 3mg tablets (Ranbaxy (UK) Ltd)
37331411000001105,Risperidone 3mg tablets (Relonchem Ltd)
37331511000001109,Risperidone 3mg tablets (Relonchem Ltd)
20894411000001106,Risperidone 3mg tablets (Sandoz Ltd)
20894911000001103,Risperidone 3mg tablets (Sandoz Ltd)
15187111000001109,Risperidone 3mg tablets (Sigma Pharmaceuticals Plc)
15187311000001106,Risperidone 3mg tablets (Sigma Pharmaceuticals Plc)
12886111000001103,Risperidone 3mg tablets (Teva UK Ltd)
12886211000001109,Risperidone 3mg tablets (Teva UK Ltd)
36816411000001105,Risperidone 3mg tablets (Torrent Pharma (UK) Ltd)
36816711000001104,Risperidone 3mg tablets (Torrent Pharma (UK) Ltd)
21882511000001109,Risperidone 3mg tablets (Waymade Healthcare Plc)
21882611000001108,Risperidone 3mg tablets (Waymade Healthcare Plc)
14771211000001100,Risperidone 3mg tablets (Wockhardt UK Ltd)
14771311000001108,Risperidone 3mg tablets (Wockhardt UK Ltd)
11134211000001100,Risperidone 4mg orodispersible tablets sugar free
11140911000001100,Risperidone 4mg orodispersible tablets sugar free
13657211000001104,Risperidone 4mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
13657411000001100,Risperidone 4mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
13480711000001103,Risperidone 4mg orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
13480811000001106,Risperidone 4mg orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
35648311000001100,Risperidone 4mg orodispersible tablets sugar free (Consilient Health Ltd)
35648411000001107,Risperidone 4mg orodispersible tablets sugar free (Consilient Health Ltd)
37783811000001103,Risperidone 4mg orodispersible tablets sugar free (DE Pharmaceuticals)
37784011000001106,Risperidone 4mg orodispersible tablets sugar free (DE Pharmaceuticals)
39231311000001102,Risperidone 4mg orodispersible tablets sugar free (Medihealth (Northern) Ltd)
39231411000001109,Risperidone 4mg orodispersible tablets sugar free (Medihealth (Northern) Ltd)
13725311000001108,Risperidone 4mg orodispersible tablets sugar free (Ranbaxy (UK) Ltd)
13725411000001101,Risperidone 4mg orodispersible tablets sugar free (Ranbaxy (UK) Ltd)
19744911000001105,Risperidone 4mg orodispersible tablets sugar free (Teva UK Ltd)
19745011000001105,Risperidone 4mg orodispersible tablets sugar free (Teva UK Ltd)
321592008,Risperidone 4mg tablets
1150811000001109,Risperidone 4mg tablets
13962411000001105,Risperidone 4mg tablets
13121511000001107,Risperidone 4mg tablets (A A H Pharmaceuticals Ltd)
13121611000001106,Risperidone 4mg tablets (A A H Pharmaceuticals Ltd)
18467111000001104,Risperidone 4mg tablets (Accord Healthcare Ltd)
18467211000001105,Risperidone 4mg tablets (Accord Healthcare Ltd)
36242111000001101,Risperidone 4mg tablets (Accord Healthcare Ltd)
12874211000001108,Risperidone 4mg tablets (Actavis UK Ltd)
12874411000001107,Risperidone 4mg tablets (Actavis UK Ltd)
13126411000001102,Risperidone 4mg tablets (Alliance Healthcare (Distribution) Ltd)
13126511000001103,Risperidone 4mg tablets (Alliance Healthcare (Distribution) Ltd)
18508511000001104,Risperidone 4mg tablets (Almus Pharmaceuticals Ltd)
18508611000001100,Risperidone 4mg tablets (Almus Pharmaceuticals Ltd)
13769711000001104,Risperidone 4mg tablets (Apotex UK Ltd)
13769811000001107,Risperidone 4mg tablets (Apotex UK Ltd)
13438911000001106,Risperidone 4mg tablets (Arrow Generics Ltd)
13439011000001102,Risperidone 4mg tablets (Arrow Generics Ltd)
39947111000001109,Risperidone 4mg tablets (Bristol Laboratories Ltd)
39947211000001103,Risperidone 4mg tablets (Bristol Laboratories Ltd)
14129211000001108,Risperidone 4mg tablets (Consilient Health Ltd)
14129311000001100,Risperidone 4mg tablets (Consilient Health Ltd)
30091411000001109,Risperidone 4mg tablets (DE Pharmaceuticals)
30091511000001108,Risperidone 4mg tablets (DE Pharmaceuticals)
23561211000001105,Risperidone 4mg tablets (Dexcel-Pharma Ltd)
23561311000001102,Risperidone 4mg tablets (Dexcel-Pharma Ltd)
5507911000001103,Risperidone 4mg tablets (Dowelhurst Ltd)
5508111000001100,Risperidone 4mg tablets (Dowelhurst Ltd)
18479511000001107,Risperidone 4mg tablets (Dr Reddy's Laboratories (UK) Ltd)
18479611000001106,Risperidone 4mg tablets (Dr Reddy's Laboratories (UK) Ltd)
13119111000001108,Risperidone 4mg tablets (Kent Pharma (UK) Ltd)
13119211000001102,Risperidone 4mg tablets (Kent Pharma (UK) Ltd)
39230911000001108,Risperidone 4mg tablets (Medihealth (Northern) Ltd)
39231011000001100,Risperidone 4mg tablets (Medihealth (Northern) Ltd)
35181911000001102,Risperidone 4mg tablets (Milpharm Ltd)
35182011000001109,Risperidone 4mg tablets (Milpharm Ltd)
14403011000001109,Risperidone 4mg tablets (Mylan)
14403111000001105,Risperidone 4mg tablets (Mylan)
17925611000001101,Risperidone 4mg tablets (Phoenix Healthcare Distribution Ltd)
17925711000001105,Risperidone 4mg tablets (Phoenix Healthcare Distribution Ltd)
13724311000001109,Risperidone 4mg tablets (Ranbaxy (UK) Ltd)
13724411000001102,Risperidone 4mg tablets (Ranbaxy (UK) Ltd)
37332011000001109,Risperidone 4mg tablets (Relonchem Ltd)
37332111000001105,Risperidone 4mg tablets (Relonchem Ltd)
20896811000001101,Risperidone 4mg tablets (Sandoz Ltd)
20897011000001105,Risperidone 4mg tablets (Sandoz Ltd)
15187411000001104,Risperidone 4mg tablets (Sigma Pharmaceuticals Plc)
15187611000001101,Risperidone 4mg tablets (Sigma Pharmaceuticals Plc)
12886311000001101,Risperidone 4mg tablets (Teva UK Ltd)
12886411000001108,Risperidone 4mg tablets (Teva UK Ltd)
36816911000001102,Risperidone 4mg tablets (Torrent Pharma (UK) Ltd)
36817011000001103,Risperidone 4mg tablets (Torrent Pharma (UK) Ltd)
21882711000001104,Risperidone 4mg tablets (Waymade Healthcare Plc)
21882811000001107,Risperidone 4mg tablets (Waymade Healthcare Plc)
14771411000001101,Risperidone 4mg tablets (Wockhardt UK Ltd)
14771511000001102,Risperidone 4mg tablets (Wockhardt UK Ltd)
9044111000001106,Risperidone 500microgram orodispersible tablets sugar free
9045911000001108,Risperidone 500microgram orodispersible tablets sugar free
13375311000001106,Risperidone 500microgram orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
13375411000001104,Risperidone 500microgram orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
13479811000001106,Risperidone 500microgram orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
13480011000001100,Risperidone 500microgram orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
14129411000001107,Risperidone 500microgram orodispersible tablets sugar free (Consilient Health Ltd)
14129511000001106,Risperidone 500microgram orodispersible tablets sugar free (Consilient Health Ltd)
37782811000001106,Risperidone 500microgram orodispersible tablets sugar free (DE Pharmaceuticals)
37782911000001101,Risperidone 500microgram orodispersible tablets sugar free (DE Pharmaceuticals)
30880011000001107,Risperidone 500microgram orodispersible tablets sugar free (Mawdsley-Brooks & Company Ltd)
30880111000001108,Risperidone 500microgram orodispersible tablets sugar free (Mawdsley-Brooks & Company Ltd)
15159911000001108,Risperidone 500microgram orodispersible tablets sugar free (Mylan)
15160011000001105,Risperidone 500microgram orodispersible tablets sugar free (Mylan)
14720711000001100,Risperidone 500microgram orodispersible tablets sugar free (Teva UK Ltd)
14720811000001108,Risperidone 500microgram orodispersible tablets sugar free (Teva UK Ltd)
21881011000001109,Risperidone 500microgram orodispersible tablets sugar free (Waymade Healthcare Plc)
21881111000001105,Risperidone 500microgram orodispersible tablets sugar free (Waymade Healthcare Plc)
321602009,Risperidone 500microgram tablets
1310211000001108,Risperidone 500microgram tablets
13120611000001101,Risperidone 500microgram tablets (A A H Pharmaceuticals Ltd)
13120711000001105,Risperidone 500microgram tablets (A A H Pharmaceuticals Ltd)
18466211000001108,Risperidone 500microgram tablets (Accord Healthcare Ltd)
18466311000001100,Risperidone 500microgram tablets (Accord Healthcare Ltd)
12873011000001100,Risperidone 500microgram tablets (Actavis UK Ltd)
12873111000001104,Risperidone 500microgram tablets (Actavis UK Ltd)
13125511000001105,Risperidone 500microgram tablets (Alliance Healthcare (Distribution) Ltd)
13125611000001109,Risperidone 500microgram tablets (Alliance Healthcare (Distribution) Ltd)
18507611000001104,Risperidone 500microgram tablets (Almus Pharmaceuticals Ltd)
18507711000001108,Risperidone 500microgram tablets (Almus Pharmaceuticals Ltd)
13769911000001102,Risperidone 500microgram tablets (Apotex UK Ltd)
13770011000001103,Risperidone 500microgram tablets (Apotex UK Ltd)
13438011000001107,Risperidone 500microgram tablets (Arrow Generics Ltd)
13438111000001108,Risperidone 500microgram tablets (Arrow Generics Ltd)
39947511000001100,Risperidone 500microgram tablets (Bristol Laboratories Ltd)
39947611000001101,Risperidone 500microgram tablets (Bristol Laboratories Ltd)
14127011000001107,Risperidone 500microgram tablets (Consilient Health Ltd)
14127311000001105,Risperidone 500microgram tablets (Consilient Health Ltd)
37784211000001101,Risperidone 500microgram tablets (DE Pharmaceuticals)
37784411000001102,Risperidone 500microgram tablets (DE Pharmaceuticals)
23561611000001107,Risperidone 500microgram tablets (Dexcel-Pharma Ltd)
23561811000001106,Risperidone 500microgram tablets (Dexcel-Pharma Ltd)
18478411000001100,Risperidone 500microgram tablets (Dr Reddy's Laboratories (UK) Ltd)
18478611000001102,Risperidone 500microgram tablets (Dr Reddy's Laboratories (UK) Ltd)
13118211000001107,Risperidone 500microgram tablets (Kent Pharma (UK) Ltd)
13118311000001104,Risperidone 500microgram tablets (Kent Pharma (UK) Ltd)
30881111000001102,Risperidone 500microgram tablets (Mawdsley-Brooks & Company Ltd)
30881211000001108,Risperidone 500microgram tablets (Mawdsley-Brooks & Company Ltd)
39227811000001101,Risperidone 500microgram tablets (Medihealth (Northern) Ltd)
39227911000001106,Risperidone 500microgram tablets (Medihealth (Northern) Ltd)
35180711000001107,Risperidone 500microgram tablets (Milpharm Ltd)
35180811000001104,Risperidone 500microgram tablets (Milpharm Ltd)
14401011000001108,Risperidone 500microgram tablets (Mylan)
14401111000001109,Risperidone 500microgram tablets (Mylan)
17924711000001106,Risperidone 500microgram tablets (Phoenix Healthcare Distribution Ltd)
17924811000001103,Risperidone 500microgram tablets (Phoenix Healthcare Distribution Ltd)
13723411000001100,Risperidone 500microgram tablets (Ranbaxy (UK) Ltd)
13723511000001101,Risperidone 500microgram tablets (Ranbaxy (UK) Ltd)
37331611000001108,Risperidone 500microgram tablets (Relonchem Ltd)
37331811000001107,Risperidone 500microgram tablets (Relonchem Ltd)
15185911000001102,Risperidone 500microgram tablets (Sigma Pharmaceuticals Plc)
15186011000001105,Risperidone 500microgram tablets (Sigma Pharmaceuticals Plc)
12885311000001106,Risperidone 500microgram tablets (Teva UK Ltd)
12885411000001104,Risperidone 500microgram tablets (Teva UK Ltd)
36814911000001105,Risperidone 500microgram tablets (Torrent Pharma (UK) Ltd)
36815011000001105,Risperidone 500microgram tablets (Torrent Pharma (UK) Ltd)
21881811000001103,Risperidone 500microgram tablets (Waymade Healthcare Plc)
21881911000001108,Risperidone 500microgram tablets (Waymade Healthcare Plc)
14770511000001109,Risperidone 500microgram tablets (Wockhardt UK Ltd)
14770611000001108,Risperidone 500microgram tablets (Wockhardt UK Ltd)
321599004,Risperidone 6mg tablets
1073611000001106,Risperidone 6mg tablets
5483311000001101,Risperidone 6mg tablets
5618211000001101,Risperidone 6mg tablets
13121711000001102,Risperidone 6mg tablets (A A H Pharmaceuticals Ltd)
13121811000001105,Risperidone 6mg tablets (A A H Pharmaceuticals Ltd)
20169211000001101,Risperidone 6mg tablets (Accord Healthcare Ltd)
20169311000001109,Risperidone 6mg tablets (Accord Healthcare Ltd)
12874611000001105,Risperidone 6mg tablets (Actavis UK Ltd)
12874711000001101,Risperidone 6mg tablets (Actavis UK Ltd)
13126611000001104,Risperidone 6mg tablets (Alliance Healthcare (Distribution) Ltd)
13126711000001108,Risperidone 6mg tablets (Alliance Healthcare (Distribution) Ltd)
18508711000001109,Risperidone 6mg tablets (Almus Pharmaceuticals Ltd)
18508811000001101,Risperidone 6mg tablets (Almus Pharmaceuticals Ltd)
13770111000001102,Risperidone 6mg tablets (Apotex UK Ltd)
13770211000001108,Risperidone 6mg tablets (Apotex UK Ltd)
13439111000001101,Risperidone 6mg tablets (Arrow Generics Ltd)
13439211000001107,Risperidone 6mg tablets (Arrow Generics Ltd)
39947311000001106,Risperidone 6mg tablets (Bristol Laboratories Ltd)
39947411000001104,Risperidone 6mg tablets (Bristol Laboratories Ltd)
30091611000001107,Risperidone 6mg tablets (DE Pharmaceuticals)
30091711000001103,Risperidone 6mg tablets (DE Pharmaceuticals)
23562211000001103,Risperidone 6mg tablets (Dexcel-Pharma Ltd)
23562311000001106,Risperidone 6mg tablets (Dexcel-Pharma Ltd)
13119511000001104,Risperidone 6mg tablets (Kent Pharma (UK) Ltd)
13119711000001109,Risperidone 6mg tablets (Kent Pharma (UK) Ltd)
30881611000001105,Risperidone 6mg tablets (Mawdsley-Brooks & Company Ltd)
30881811000001109,Risperidone 6mg tablets (Mawdsley-Brooks & Company Ltd)
39231111000001104,Risperidone 6mg tablets (Medihealth (Northern) Ltd)
39231211000001105,Risperidone 6mg tablets (Medihealth (Northern) Ltd)
35182211000001104,Risperidone 6mg tablets (Milpharm Ltd)
35182411000001100,Risperidone 6mg tablets (Milpharm Ltd)
14403411000001100,Risperidone 6mg tablets (Mylan)
14403611000001102,Risperidone 6mg tablets (Mylan)
17925811000001102,Risperidone 6mg tablets (Phoenix Healthcare Distribution Ltd)
17925911000001107,Risperidone 6mg tablets (Phoenix Healthcare Distribution Ltd)
13724511000001103,Risperidone 6mg tablets (Ranbaxy (UK) Ltd)
13724611000001104,Risperidone 6mg tablets (Ranbaxy (UK) Ltd)
37331011000001101,Risperidone 6mg tablets (Relonchem Ltd)
37331111000001100,Risperidone 6mg tablets (Relonchem Ltd)
20897711000001107,Risperidone 6mg tablets (Sandoz Ltd)
20898011000001106,Risperidone 6mg tablets (Sandoz Ltd)
15187711000001105,Risperidone 6mg tablets (Sigma Pharmaceuticals Plc)
15187811000001102,Risperidone 6mg tablets (Sigma Pharmaceuticals Plc)
12886511000001107,Risperidone 6mg tablets (Teva UK Ltd)
12886611000001106,Risperidone 6mg tablets (Teva UK Ltd)
36817311000001100,Risperidone 6mg tablets (Torrent Pharma (UK) Ltd)
36817511000001106,Risperidone 6mg tablets (Torrent Pharma (UK) Ltd)
21882911000001102,Risperidone 6mg tablets (Waymade Healthcare Plc)
21883011000001105,Risperidone 6mg tablets (Waymade Healthcare Plc)
14771611000001103,Risperidone 6mg tablets (Wockhardt UK Ltd)
14771711000001107,Risperidone 6mg tablets (Wockhardt UK Ltd)
22221211000001102,Seotiapim XL 200mg tablets (Sandoz Ltd)
22221311000001105,Seotiapim XL 200mg tablets (Sandoz Ltd)
22221611000001100,Seotiapim XL 300mg tablets (Sandoz Ltd)
22221711000001109,Seotiapim XL 300mg tablets (Sandoz Ltd)
22221411000001103,Seotiapim XL 400mg tablets (Sandoz Ltd)
22221511000001104,Seotiapim XL 400mg tablets (Sandoz Ltd)
4731711000001106,Serdolect 12mg tablets (Imported (Denmark))
4731811000001103,Serdolect 12mg tablets (Imported (Denmark))
4732011000001101,Serdolect 16mg tablets (Imported (Denmark))
4732111000001100,Serdolect 16mg tablets (Imported (Denmark))
4732311000001103,Serdolect 20mg tablets (Imported (Denmark))
4732411000001105,Serdolect 20mg tablets (Imported (Denmark))
4729611000001104,Serdolect 4mg tablets (Imported (Denmark))
4730311000001102,Serdolect 4mg tablets (Imported (Denmark))
899811000001103,Serenace 1.5mg tablets (Teva UK Ltd)
2372911000001107,Serenace 1.5mg tablets (Teva UK Ltd)
2373011000001104,Serenace 1.5mg tablets (Teva UK Ltd)
113611000001108,Serenace 10mg tablets (Teva UK Ltd)
2375111000001102,Serenace 10mg tablets (Teva UK Ltd)
5108311000001107,Serenace 10mg tablets (Teva UK Ltd)
387311000001101,Serenace 20mg tablets (Teva UK Ltd)
2375811000001109,Serenace 20mg tablets (Teva UK Ltd)
3927511000001104,Serenace 20mg/2ml solution for injection ampoules (IVAX Pharmaceuticals UK Ltd)
3927611000001100,Serenace 20mg/2ml solution for injection ampoules (IVAX Pharmaceuticals UK Ltd)
502611000001107,Serenace 2mg/ml liquid (Teva UK Ltd)
2388111000001103,Serenace 2mg/ml liquid (Teva UK Ltd)
2388411000001108,Serenace 2mg/ml liquid (Teva UK Ltd)
522711000001106,Serenace 500microgram capsules (Teva UK Ltd)
2372111000001109,Serenace 500microgram capsules (Teva UK Ltd)
228411000001106,Serenace 5mg tablets (Teva UK Ltd)
2373911000001100,Serenace 5mg tablets (Teva UK Ltd)
3245711000001101,Serenace 5mg/1ml solution for injection ampoules (IVAX Pharmaceuticals UK Ltd)
3246111000001108,Serenace 5mg/1ml solution for injection ampoules (IVAX Pharmaceuticals UK Ltd)
37370111000001109,Seroquel 100mg tablets (CST Pharma Ltd)
37370211000001103,Seroquel 100mg tablets (CST Pharma Ltd)
13999611000001103,Seroquel 100mg tablets (DE Pharmaceuticals)
13999711000001107,Seroquel 100mg tablets (DE Pharmaceuticals)
5580711000001100,Seroquel 100mg tablets (Dowelhurst Ltd)
5580811000001108,Seroquel 100mg tablets (Dowelhurst Ltd)
16242311000001101,Seroquel 100mg tablets (Lexon (UK) Ltd)
16242411000001108,Seroquel 100mg tablets (Lexon (UK) Ltd)
340911000001108,Seroquel 100mg tablets (Luye Pharma Ltd)
2215511000001106,Seroquel 100mg tablets (Luye Pharma Ltd)
4082511000001104,Seroquel 100mg tablets (Luye Pharma Ltd)
17441711000001109,Seroquel 100mg tablets (Mawdsley-Brooks & Company Ltd)
17441811000001101,Seroquel 100mg tablets (Mawdsley-Brooks & Company Ltd)
18186611000001109,Seroquel 100mg tablets (Necessity Supplies Ltd)
18186711000001100,Seroquel 100mg tablets (Necessity Supplies Ltd)
14706711000001108,Seroquel 100mg tablets (Sigma Pharmaceuticals Plc)
14706911000001105,Seroquel 100mg tablets (Sigma Pharmaceuticals Plc)
16588311000001104,Seroquel 100mg tablets (Stephar (U.K.) Ltd)
16588411000001106,Seroquel 100mg tablets (Stephar (U.K.) Ltd)
5409111000001104,Seroquel 100mg tablets (Waymade Healthcare Plc)
5409211000001105,Seroquel 100mg tablets (Waymade Healthcare Plc)
4111000001106,Seroquel 150mg tablets (AstraZeneca UK Ltd)
