SNOMEDID,DMD_description
15409111000001103,Lamotrigine 60mg/5ml oral solution (Special Order)
15409211000001109,Lamotrigine 60mg/5ml oral solution (Special Order)
15409311000001101,Lamotrigine 60mg/5ml oral suspension
15411011000001101,Lamotrigine 60mg/5ml oral suspension
15409411000001108,Lamotrigine 60mg/5ml oral suspension (Special Order)
15409511000001107,Lamotrigine 60mg/5ml oral suspension (Special Order)
32862711000001101,Lamotrigine 70mg/5ml oral suspension
32877711000001106,Lamotrigine 70mg/5ml oral suspension
32862811000001109,Lamotrigine 70mg/5ml oral suspension (Special Order)
32862911000001104,Lamotrigine 70mg/5ml oral suspension (Special Order)
4888611000001102,Li-Liquid 1.018g/5ml oral solution (Rosemont Pharmaceuticals Ltd)
4888711000001106,Li-Liquid 1.018g/5ml oral solution (Rosemont Pharmaceuticals Ltd)
8788711000001105,Li-Liquid 509mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)
8788811000001102,Li-Liquid 509mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)
704311000001105,Liskonum 450mg modified-release tablets (Teofarma S.r.l.)
2750911000001105,Liskonum 450mg modified-release tablets (Teofarma S.r.l.)
4543511000001104,Litarex 564mg modified-release tablets (Actavis UK Ltd)
4543611000001100,Litarex 564mg modified-release tablets (Actavis UK Ltd)
1114411000001108,Lithium carbonate 200mg modified-release tablets
39110011000001104,Lithium carbonate 200mg modified-release tablets
8628711000001108,Lithium carbonate 200mg/5ml oral suspension
8658611000001103,Lithium carbonate 200mg/5ml oral suspension
8628811000001100,Lithium carbonate 200mg/5ml oral suspension (Special Order)
8628911000001105,Lithium carbonate 200mg/5ml oral suspension (Special Order)
321730000,Lithium carbonate 250mg tablets
963211000001105,Lithium carbonate 250mg tablets
30988111000001104,Lithium carbonate 250mg tablets (A A H Pharmaceuticals Ltd)
30988211000001105,Lithium carbonate 250mg tablets (A A H Pharmaceuticals Ltd)
30802011000001105,Lithium carbonate 250mg tablets (Alliance Healthcare (Distribution) Ltd)
30802211000001100,Lithium carbonate 250mg tablets (Alliance Healthcare (Distribution) Ltd)
30760011000001108,Lithium carbonate 250mg tablets (Essential Pharma Ltd)
30760111000001109,Lithium carbonate 250mg tablets (Essential Pharma Ltd)
1269111000001100,Lithium carbonate 400mg modified-release tablets
39110111000001103,Lithium carbonate 400mg modified-release tablets
4818611000001104,Lithium carbonate 400mg modified-release tablets (Kent Pharma (UK) Ltd)
4818711000001108,Lithium carbonate 400mg modified-release tablets (Kent Pharma (UK) Ltd)
1306011000001103,Lithium carbonate 450mg modified-release tablets
36040211000001104,Lithium carbonate 450mg modified-release tablets
321742005,Lithium citrate 1.018g/5ml oral solution
4888511000001101,Lithium citrate 1.018g/5ml oral solution
321741003,Lithium citrate 509mg/5ml oral solution
8788611000001101,Lithium citrate 509mg/5ml oral solution
3832111000001104,Lithium citrate 520mg/5ml oral solution sugar free
36040311000001107,Lithium citrate 520mg/5ml oral solution sugar free
4543211000001102,Lithium citrate 564mg modified-release tablets
4559411000001104,Lithium citrate 564mg modified-release tablets
5479511000001101,Lithonate 400mg modified-release tablets (Teva UK Ltd)
5479711000001106,Lithonate 400mg modified-release tablets (Teva UK Ltd)
504711000001108,Orlept 200mg gastro-resistant tablets (Wockhardt UK Ltd)
2222511000001109,Orlept 200mg gastro-resistant tablets (Wockhardt UK Ltd)
220011000001104,Orlept 500mg gastro-resistant tablets (Wockhardt UK Ltd)
2224311000001105,Orlept 500mg gastro-resistant tablets (Wockhardt UK Ltd)
872211000001104,Orlept SF 200mg/5ml liquid (Wockhardt UK Ltd)
2282211000001101,Orlept SF 200mg/5ml liquid (Wockhardt UK Ltd)
565011000001106,Priadel 200mg modified-release tablets (Essential Pharma M)
2754511000001107,Priadel 200mg modified-release tablets (Essential Pharma M)
13947411000001104,Priadel 400mg modified-release tablets (DE Pharmaceuticals)
13947511000001100,Priadel 400mg modified-release tablets (DE Pharmaceuticals)
5577011000001106,Priadel 400mg modified-release tablets (Dowelhurst Ltd)
5577111000001107,Priadel 400mg modified-release tablets (Dowelhurst Ltd)
766311000001100,Priadel 400mg modified-release tablets (Essential Pharma M)
2755011000001100,Priadel 400mg modified-release tablets (Essential Pharma M)
17421311000001107,Priadel 400mg modified-release tablets (Mawdsley-Brooks & Company Ltd)
17421511000001101,Priadel 400mg modified-release tablets (Mawdsley-Brooks & Company Ltd)
17624411000001101,Priadel 400mg modified-release tablets (Necessity Supplies Ltd)
17624511000001102,Priadel 400mg modified-release tablets (Necessity Supplies Ltd)
14728211000001105,Priadel 400mg modified-release tablets (Sigma Pharmaceuticals Plc)
14728311000001102,Priadel 400mg modified-release tablets (Sigma Pharmaceuticals Plc)
21717511000001107,Priadel 400mg modified-release tablets (Waymade Healthcare Plc)
21717611000001106,Priadel 400mg modified-release tablets (Waymade Healthcare Plc)
3832311000001102,Priadel 520mg/5ml liquid (Essential Pharma M)
3833111000001105,Priadel 520mg/5ml liquid (Essential Pharma M)
13665311000001108,Sodium valproate 100mg modified-release granules sachets sugar free
13718611000001103,Sodium valproate 100mg modified-release granules sachets sugar free
19964511000001101,Sodium valproate 100mg suppositories
19964611000001102,Sodium valproate 100mg suppositories
19964711000001106,Sodium valproate 100mg suppositories (Special Order)
19964811000001103,Sodium valproate 100mg suppositories (Special Order)
1325111000001100,Sodium valproate 100mg tablets
36442211000001106,Sodium valproate 100mg tablets
39107811000001107,Sodium valproate 100mg tablets
119011000001103,Sodium valproate 100mg tablets (Mylan)
2221911000001108,Sodium valproate 100mg tablets (Mylan)
13294311000001108,Sodium valproate 10mg/5ml oral solution
13300811000001103,Sodium valproate 10mg/5ml oral solution
13294511000001102,Sodium valproate 10mg/5ml oral solution (Special Order)
13294611000001103,Sodium valproate 10mg/5ml oral solution (Special Order)
13294911000001109,Sodium valproate 125mg/5ml oral solution
13300911000001108,Sodium valproate 125mg/5ml oral solution
13295111000001105,Sodium valproate 125mg/5ml oral solution (Special Order)
13295311000001107,Sodium valproate 125mg/5ml oral solution (Special Order)
11475111000001108,Sodium valproate 150mg modified-release capsules
11475511000001104,Sodium valproate 150mg modified-release capsules
11475411000001103,Sodium valproate 1g modified-release granules sachets sugar free
11476411000001107,Sodium valproate 1g modified-release granules sachets sugar free
15439311000001109,Sodium valproate 1g modified-release granules sachets sugar free
13115511000001102,Sodium valproate 1g/10ml solution for injection ampoules
13117911000001104,Sodium valproate 1g/10ml solution for injection ampoules
322956002,Sodium valproate 200mg gastro-resistant tablets
1027211000001104,Sodium valproate 200mg gastro-resistant tablets
36442411000001105,Sodium valproate 200mg gastro-resistant tablets
462911000001106,Sodium valproate 200mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)
2222111000001100,Sodium valproate 200mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)
114811000001105,Sodium valproate 200mg gastro-resistant tablets (Actavis UK Ltd)
2222211000001106,Sodium valproate 200mg gastro-resistant tablets (Actavis UK Ltd)
186311000001105,Sodium valproate 200mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd)
2223911000001109,Sodium valproate 200mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd)
10415411000001101,Sodium valproate 200mg gastro-resistant tablets (Arrow Generics Ltd)
10415511000001102,Sodium valproate 200mg gastro-resistant tablets (Arrow Generics Ltd)
926511000001105,Sodium valproate 200mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)
2223311000001108,Sodium valproate 200mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)
757711000001108,Sodium valproate 200mg gastro-resistant tablets (Kent Pharma (UK) Ltd)
2223511000001102,Sodium valproate 200mg gastro-resistant tablets (Kent Pharma (UK) Ltd)
30915811000001100,Sodium valproate 200mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd)
30915911000001105,Sodium valproate 200mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd)
880211000001107,Sodium valproate 200mg gastro-resistant tablets (Mylan)
2222611000001108,Sodium valproate 200mg gastro-resistant tablets (Mylan)
591311000001109,Sodium valproate 200mg gastro-resistant tablets (Teva UK Ltd)
2222311000001103,Sodium valproate 200mg gastro-resistant tablets (Teva UK Ltd)
21900611000001102,Sodium valproate 200mg gastro-resistant tablets (Waymade Healthcare Plc)
21900711000001106,Sodium valproate 200mg gastro-resistant tablets (Waymade Healthcare Plc)
19665211000001102,Sodium valproate 200mg gastro-resistant tablets (Wockhardt UK Ltd)
19665411000001103,Sodium valproate 200mg gastro-resistant tablets (Wockhardt UK Ltd)
37943211000001103,Sodium valproate 200mg gastro-resistant tablets (Wockhardt UK Ltd)
292411000001102,Sodium valproate 200mg gastro-resistant tablets (Zentiva Pharma UK Ltd)
2223711000001107,Sodium valproate 200mg gastro-resistant tablets (Zentiva Pharma UK Ltd)
1159911000001105,Sodium valproate 200mg modified-release tablets
36447911000001100,Sodium valproate 200mg modified-release tablets
39108211000001105,Sodium valproate 200mg modified-release tablets
1140711000001103,Sodium valproate 200mg/5ml oral solution
35928211000001109,Sodium valproate 200mg/5ml oral solution
1307211000001105,Sodium valproate 200mg/5ml oral solution sugar free
35928311000001101,Sodium valproate 200mg/5ml oral solution sugar free
122211000001108,Sodium valproate 200mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
2226311000001104,Sodium valproate 200mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
577711000001109,Sodium valproate 200mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
2227811000001105,Sodium valproate 200mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
37815811000001100,Sodium valproate 200mg/5ml oral solution sugar free (DE Pharmaceuticals)
37815911000001105,Sodium valproate 200mg/5ml oral solution sugar free (DE Pharmaceuticals)
534711000001104,Sodium valproate 200mg/5ml oral solution sugar free (IVAX Pharmaceuticals UK Ltd)
2226911000001103,Sodium valproate 200mg/5ml oral solution sugar free (IVAX Pharmaceuticals UK Ltd)
902511000001102,Sodium valproate 200mg/5ml oral solution sugar free (Kent Pharma (UK) Ltd)
2227211000001109,Sodium valproate 200mg/5ml oral solution sugar free (Kent Pharma (UK) Ltd)
37269511000001109,Sodium valproate 200mg/5ml oral solution sugar free (Mawdsley-Brooks & Company Ltd)
37269611000001108,Sodium valproate 200mg/5ml oral solution sugar free (Mawdsley-Brooks & Company Ltd)
10649211000001109,Sodium valproate 200mg/5ml oral solution sugar free (Teva UK Ltd)
10649311000001101,Sodium valproate 200mg/5ml oral solution sugar free (Teva UK Ltd)
19657311000001109,Sodium valproate 200mg/5ml oral solution sugar free (Wockhardt UK Ltd)
19657611000001104,Sodium valproate 200mg/5ml oral solution sugar free (Wockhardt UK Ltd)
731411000001109,Sodium valproate 200mg/5ml oral solution sugar free (Zentiva Pharma UK Ltd)
2227711000001102,Sodium valproate 200mg/5ml oral solution sugar free (Zentiva Pharma UK Ltd)
35596511000001108,Sodium valproate 200mg/ml oral solution
35599811000001100,Sodium valproate 200mg/ml oral solution
13295511000001101,Sodium valproate 20mg/5ml oral solution
13301011000001100,Sodium valproate 20mg/5ml oral solution
13295611000001102,Sodium valproate 20mg/5ml oral solution (Special Order)
13295711000001106,Sodium valproate 20mg/5ml oral solution (Special Order)
13665611000001103,Sodium valproate 250mg modified-release granules sachets sugar free
13718711000001107,Sodium valproate 250mg modified-release granules sachets sugar free
11475211000001102,Sodium valproate 300mg modified-release capsules
11475811000001101,Sodium valproate 300mg modified-release capsules
965611000001106,Sodium valproate 300mg modified-release tablets
36448111000001102,Sodium valproate 300mg modified-release tablets
39108311000001102,Sodium valproate 300mg modified-release tablets
8810011000001105,Sodium valproate 300mg suppositories
8818511000001104,Sodium valproate 300mg suppositories
8810111000001106,Sodium valproate 300mg suppositories (Special Order)
8810211000001100,Sodium valproate 300mg suppositories (Special Order)
11072511000001104,Sodium valproate 300mg/3ml solution for injection ampoules
11089411000001104,Sodium valproate 300mg/3ml solution for injection ampoules
4351011000001107,Sodium valproate 400mg powder and solvent for solution for injection vials
29935111000001102,Sodium valproate 400mg powder and solvent for solution for injection vials
35928511000001107,Sodium valproate 400mg powder and solvent for solution for injection vials
29935711000001101,Sodium valproate 400mg powder and solvent for solution for injection vials (A A H Pharmaceuticals Ltd)
29935811000001109,Sodium valproate 400mg powder and solvent for solution for injection vials (A A H Pharmaceuticals Ltd)
36881311000001108,Sodium valproate 400mg powder and solvent for solution for injection vials (Kent Pharma (UK) Ltd)
36881511000001102,Sodium valproate 400mg powder and solvent for solution for injection vials (Kent Pharma (UK) Ltd)
22657711000001103,Sodium valproate 400mg/4ml solution for injection ampoules
22663911000001101,Sodium valproate 400mg/4ml solution for injection ampoules
22682011000001106,Sodium valproate 400mg/4ml solution for injection ampoules (A A H Pharmaceuticals Ltd)
22682111000001107,Sodium valproate 400mg/4ml solution for injection ampoules (A A H Pharmaceuticals Ltd)
22657811000001106,Sodium valproate 400mg/4ml solution for injection ampoules (Wockhardt UK Ltd)
22657911000001101,Sodium valproate 400mg/4ml solution for injection ampoules (Wockhardt UK Ltd)
322957006,Sodium valproate 500mg gastro-resistant tablets
951111000001106,Sodium valproate 500mg gastro-resistant tablets
36442611000001108,Sodium valproate 500mg gastro-resistant tablets
781611000001101,Sodium valproate 500mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)
2224011000001107,Sodium valproate 500mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)
655211000001103,Sodium valproate 500mg gastro-resistant tablets (Actavis UK Ltd)
2224111000001108,Sodium valproate 500mg gastro-resistant tablets (Actavis UK Ltd)
8611000001108,Sodium valproate 500mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd)
2224911000001106,Sodium valproate 500mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd)
10415611000001103,Sodium valproate 500mg gastro-resistant tablets (Arrow Generics Ltd)
10415711000001107,Sodium valproate 500mg gastro-resistant tablets (Arrow Generics Ltd)
191911000001102,Sodium valproate 500mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)
2224611000001100,Sodium valproate 500mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)
555011000001103,Sodium valproate 500mg gastro-resistant tablets (Kent Pharma (UK) Ltd)
2224711000001109,Sodium valproate 500mg gastro-resistant tablets (Kent Pharma (UK) Ltd)
217211000001104,Sodium valproate 500mg gastro-resistant tablets (Mylan)
2224511000001104,Sodium valproate 500mg gastro-resistant tablets (Mylan)
84011000001105,Sodium valproate 500mg gastro-resistant tablets (Teva UK Ltd)
2224211000001102,Sodium valproate 500mg gastro-resistant tablets (Teva UK Ltd)
21900811000001103,Sodium valproate 500mg gastro-resistant tablets (Waymade Healthcare Plc)
21900911000001108,Sodium valproate 500mg gastro-resistant tablets (Waymade Healthcare Plc)
19664811000001102,Sodium valproate 500mg gastro-resistant tablets (Wockhardt UK Ltd)
19665111000001108,Sodium valproate 500mg gastro-resistant tablets (Wockhardt UK Ltd)
37942111000001103,Sodium valproate 500mg gastro-resistant tablets (Wockhardt UK Ltd)
755011000001104,Sodium valproate 500mg gastro-resistant tablets (Zentiva Pharma UK Ltd)
2224811000001101,Sodium valproate 500mg gastro-resistant tablets (Zentiva Pharma UK Ltd)
11475311000001105,Sodium valproate 500mg modified-release granules sachets sugar free
11476111000001102,Sodium valproate 500mg modified-release granules sachets sugar free
13666011000001101,Sodium valproate 500mg modified-release granules sachets sugar free
1206911000001107,Sodium valproate 500mg modified-release tablets
36448311000001100,Sodium valproate 500mg modified-release tablets
39108411000001109,Sodium valproate 500mg modified-release tablets
13295811000001103,Sodium valproate 500mg/5ml oral solution
13301111000001104,Sodium valproate 500mg/5ml oral solution
13295911000001108,Sodium valproate 500mg/5ml oral solution (Special Order)
13296011000001100,Sodium valproate 500mg/5ml oral solution (Special Order)
19948711000001108,Sodium valproate 500mg/5ml oral suspension
19977911000001108,Sodium valproate 500mg/5ml oral suspension
19948811000001100,Sodium valproate 500mg/5ml oral suspension (Special Order)
19948911000001105,Sodium valproate 500mg/5ml oral suspension (Special Order)
13666511000001109,Sodium valproate 50mg modified-release granules sachets sugar free
13718811000001104,Sodium valproate 50mg modified-release granules sachets sugar free
13296411000001109,Sodium valproate 600mg/5ml oral solution
13301211000001105,Sodium valproate 600mg/5ml oral solution
13296511000001108,Sodium valproate 600mg/5ml oral solution (Special Order)
13296611000001107,Sodium valproate 600mg/5ml oral solution (Special Order)
13296711000001103,Sodium valproate 60mg/5ml oral solution
13301311000001102,Sodium valproate 60mg/5ml oral solution
13296811000001106,Sodium valproate 60mg/5ml oral solution (Special Order)
13296911000001101,Sodium valproate 60mg/5ml oral solution (Special Order)
36584211000001104,Sodium valproate 60mg/5ml oral suspension
36596111000001102,Sodium valproate 60mg/5ml oral suspension
36584311000001107,Sodium valproate 60mg/5ml oral suspension (Special Order)
36584411000001100,Sodium valproate 60mg/5ml oral suspension (Special Order)
13666211000001106,Sodium valproate 750mg modified-release granules sachets sugar free
13718911000001109,Sodium valproate 750mg modified-release granules sachets sugar free
13297011000001102,Sodium valproate 75mg/5ml oral solution
13301411000001109,Sodium valproate 75mg/5ml oral solution
13297111000001101,Sodium valproate 75mg/5ml oral solution (Special Order)
13297211000001107,Sodium valproate 75mg/5ml oral solution (Special Order)
13297311000001104,Sodium valproate 90mg/5ml oral solution
13301511000001108,Sodium valproate 90mg/5ml oral solution
13297411000001106,Sodium valproate 90mg/5ml oral solution (Special Order)
13297511000001105,Sodium valproate 90mg/5ml oral solution (Special Order)
19496311000001100,Sycrest 10mg sublingual tablets (Organon Pharma (UK) Ltd)
19496411000001107,Sycrest 10mg sublingual tablets (Organon Pharma (UK) Ltd)
19496611000001105,Sycrest 5mg sublingual tablets (Organon Pharma (UK) Ltd)
19496711000001101,Sycrest 5mg sublingual tablets (Organon Pharma (UK) Ltd)
37982411000001102,Syonell 250mg gastro-resistant tablets (Lupin Healthcare (UK) Ltd)
37982511000001103,Syonell 250mg gastro-resistant tablets (Lupin Healthcare (UK) Ltd)
37982211000001101,Syonell 500mg gastro-resistant tablets (Lupin Healthcare (UK) Ltd)
37982311000001109,Syonell 500mg gastro-resistant tablets (Lupin Healthcare (UK) Ltd)
3160011000001104,Tegretol 100mg Chewtabs (Novartis Pharmaceuticals UK Ltd)
3160211000001109,Tegretol 100mg Chewtabs (Novartis Pharmaceuticals UK Ltd)
680511000001100,Tegretol 100mg tablets (Novartis Pharmaceuticals UK Ltd)
1561811000001103,Tegretol 100mg tablets (Novartis Pharmaceuticals UK Ltd)
1561911000001108,Tegretol 100mg tablets (Novartis Pharmaceuticals UK Ltd)
13985811000001103,Tegretol 100mg/5ml liquid (DE Pharmaceuticals)
13985911000001108,Tegretol 100mg/5ml liquid (DE Pharmaceuticals)
13206911000001103,Tegretol 100mg/5ml liquid (Dowelhurst Ltd)
13207011000001104,Tegretol 100mg/5ml liquid (Dowelhurst Ltd)
16267611000001104,Tegretol 100mg/5ml liquid (Lexon (UK) Ltd)
16267811000001100,Tegretol 100mg/5ml liquid (Lexon (UK) Ltd)
17459511000001101,Tegretol 100mg/5ml liquid (Mawdsley-Brooks & Company Ltd)
17459611000001102,Tegretol 100mg/5ml liquid (Mawdsley-Brooks & Company Ltd)
18195711000001107,Tegretol 100mg/5ml liquid (Necessity Supplies Ltd)
18195811000001104,Tegretol 100mg/5ml liquid (Necessity Supplies Ltd)
760111000001100,Tegretol 100mg/5ml liquid (Novartis Pharmaceuticals UK Ltd)
2082711000001101,Tegretol 100mg/5ml liquid (Novartis Pharmaceuticals UK Ltd)
14624211000001105,Tegretol 100mg/5ml liquid (Sigma Pharmaceuticals Plc)
14624311000001102,Tegretol 100mg/5ml liquid (Sigma Pharmaceuticals Plc)
5419211000001108,Tegretol 100mg/5ml liquid (Waymade Healthcare Plc)
5419311000001100,Tegretol 100mg/5ml liquid (Waymade Healthcare Plc)
10505411000001105,Tegretol 100mg/5ml liquid (Waymade Healthcare Plc)
15957611000001105,Tegretol 100mg/5ml liquid (Waymade Healthcare Plc)
3923811000001107,Tegretol 125mg suppositories (Essential Pharma Ltd)
3923911000001102,Tegretol 125mg suppositories (Essential Pharma Ltd)
3160911000001100,Tegretol 200mg Chewtabs (Novartis Pharmaceuticals UK Ltd)
3161311000001106,Tegretol 200mg Chewtabs (Novartis Pharmaceuticals UK Ltd)
16266611000001101,Tegretol 200mg tablets (Lexon (UK) Ltd)
16266811000001102,Tegretol 200mg tablets (Lexon (UK) Ltd)
18196611000001108,Tegretol 200mg tablets (Necessity Supplies Ltd)
18196711000001104,Tegretol 200mg tablets (Necessity Supplies Ltd)
443711000001108,Tegretol 200mg tablets (Novartis Pharmaceuticals UK Ltd)
1566511000001105,Tegretol 200mg tablets (Novartis Pharmaceuticals UK Ltd)
3924111000001103,Tegretol 250mg suppositories (Essential Pharma Ltd)
3924211000001109,Tegretol 250mg suppositories (Essential Pharma Ltd)
16267311000001109,Tegretol 400mg tablets (Lexon (UK) Ltd)
16267411000001102,Tegretol 400mg tablets (Lexon (UK) Ltd)
17459311000001107,Tegretol 400mg tablets (Mawdsley-Brooks & Company Ltd)
17459411000001100,Tegretol 400mg tablets (Mawdsley-Brooks & Company Ltd)
18196811000001107,Tegretol 400mg tablets (Necessity Supplies Ltd)
18196911000001102,Tegretol 400mg tablets (Necessity Supplies Ltd)
702711000001104,Tegretol 400mg tablets (Novartis Pharmaceuticals UK Ltd)
1569911000001107,Tegretol 400mg tablets (Novartis Pharmaceuticals UK Ltd)
11385711000001107,Tegretol 400mg tablets (Waymade Healthcare Plc)
11385811000001104,Tegretol 400mg tablets (Waymade Healthcare Plc)
13986611000001107,Tegretol Prolonged Release 200mg tablets (DE Pharmaceuticals)
13986811000001106,Tegretol Prolonged Release 200mg tablets (DE Pharmaceuticals)
20164711000001107,Tegretol Prolonged Release 200mg tablets (DE Pharmaceuticals)
13207211000001109,Tegretol Prolonged Release 200mg tablets (Dowelhurst Ltd)
13207311000001101,Tegretol Prolonged Release 200mg tablets (Dowelhurst Ltd)
13207411000001108,Tegretol Prolonged Release 200mg tablets (Dowelhurst Ltd)
16263711000001103,Tegretol Prolonged Release 200mg tablets (Lexon (UK) Ltd)
16264011000001103,Tegretol Prolonged Release 200mg tablets (Lexon (UK) Ltd)
16264611000001105,Tegretol Prolonged Release 200mg tablets (Lexon (UK) Ltd)
17459711000001106,Tegretol Prolonged Release 200mg tablets (Mawdsley-Brooks & Company Ltd)
17459811000001103,Tegretol Prolonged Release 200mg tablets (Mawdsley-Brooks & Company Ltd)
18195911000001109,Tegretol Prolonged Release 200mg tablets (Necessity Supplies Ltd)
18196011000001101,Tegretol Prolonged Release 200mg tablets (Necessity Supplies Ltd)
18196111000001100,Tegretol Prolonged Release 200mg tablets (Necessity Supplies Ltd)
261911000001101,Tegretol Prolonged Release 200mg tablets (Novartis Pharmaceuticals UK Ltd)
2086211000001109,Tegretol Prolonged Release 200mg tablets (Novartis Pharmaceuticals UK Ltd)
37997911000001108,Tegretol Prolonged Release 200mg tablets (Pharmaram Ltd)
37998011000001105,Tegretol Prolonged Release 200mg tablets (Pharmaram Ltd)
14624511000001108,Tegretol Prolonged Release 200mg tablets (Sigma Pharmaceuticals Plc)
14624611000001107,Tegretol Prolonged Release 200mg tablets (Sigma Pharmaceuticals Plc)
14624711000001103,Tegretol Prolonged Release 200mg tablets (Sigma Pharmaceuticals Plc)
10503911000001103,Tegretol Prolonged Release 200mg tablets (Waymade Healthcare Plc)
10504211000001105,Tegretol Prolonged Release 200mg tablets (Waymade Healthcare Plc)
15620611000001106,Tegretol Prolonged Release 200mg tablets (Waymade Healthcare Plc)
20311911000001104,Tegretol Prolonged Release 200mg tablets (Waymade Healthcare Plc)
13987711000001100,Tegretol Prolonged Release 400mg tablets (DE Pharmaceuticals)
13987811000001108,Tegretol Prolonged Release 400mg tablets (DE Pharmaceuticals)
5586611000001106,Tegretol Prolonged Release 400mg tablets (Dowelhurst Ltd)
5586711000001102,Tegretol Prolonged Release 400mg tablets (Dowelhurst Ltd)
16264811000001109,Tegretol Prolonged Release 400mg tablets (Lexon (UK) Ltd)
16264911000001104,Tegretol Prolonged Release 400mg tablets (Lexon (UK) Ltd)
17459911000001108,Tegretol Prolonged Release 400mg tablets (Mawdsley-Brooks & Company Ltd)
17460011000001105,Tegretol Prolonged Release 400mg tablets (Mawdsley-Brooks & Company Ltd)
18196211000001106,Tegretol Prolonged Release 400mg tablets (Necessity Supplies Ltd)
18196311000001103,Tegretol Prolonged Release 400mg tablets (Necessity Supplies Ltd)
18196511000001109,Tegretol Prolonged Release 400mg tablets (Necessity Supplies Ltd)
662611000001103,Tegretol Prolonged Release 400mg tablets (Novartis Pharmaceuticals UK Ltd)
2143911000001105,Tegretol Prolonged Release 400mg tablets (Novartis Pharmaceuticals UK Ltd)
37998111000001106,Tegretol Prolonged Release 400mg tablets (Pharmaram Ltd)
37998211000001100,Tegretol Prolonged Release 400mg tablets (Pharmaram Ltd)
14624811000001106,Tegretol Prolonged Release 400mg tablets (Sigma Pharmaceuticals Plc)
14624911000001101,Tegretol Prolonged Release 400mg tablets (Sigma Pharmaceuticals Plc)
16677911000001101,Tegretol Prolonged Release 400mg tablets (Stephar (U.K.) Ltd)
16678011000001104,Tegretol Prolonged Release 400mg tablets (Stephar (U.K.) Ltd)
5418811000001102,Tegretol Prolonged Release 400mg tablets (Waymade Healthcare Plc)
5418911000001107,Tegretol Prolonged Release 400mg tablets (Waymade Healthcare Plc)
21504011000001109,Tegretol Prolonged Release 400mg tablets (Waymade Healthcare Plc)
12311000001104,Teril Retard 200mg tablets (Taro Pharmaceuticals (UK) Ltd)
2257511000001108,Teril Retard 200mg tablets (Taro Pharmaceuticals (UK) Ltd)
658111000001104,Teril Retard 400mg tablets (Taro Pharmaceuticals (UK) Ltd)
2357111000001109,Teril Retard 400mg tablets (Taro Pharmaceuticals (UK) Ltd)
11141511000001100,Valproic acid 125mg gastro-resistant capsules
11146711000001104,Valproic acid 125mg gastro-resistant capsules
323008001,Valproic acid 150mg gastro-resistant capsules
3920711000001108,Valproic acid 150mg gastro-resistant capsules
38528211000001105,Valproic acid 150mg gastro-resistant capsules
134538003,Valproic acid 250mg gastro-resistant tablets
3846111000001101,Valproic acid 250mg gastro-resistant tablets
36442811000001107,Valproic acid 250mg gastro-resistant tablets
15534211000001109,Valproic acid 250mg/5ml oral solution
15535811000001106,Valproic acid 250mg/5ml oral solution
15534811000001105,Valproic acid 250mg/5ml oral solution (Special Order)
15535111000001104,Valproic acid 250mg/5ml oral solution (Special Order)
15536011000001109,Valproic acid 250mg/5ml oral suspension
15536811000001103,Valproic acid 250mg/5ml oral suspension
15536111000001105,Valproic acid 250mg/5ml oral suspension (Special Order)
15536211000001104,Valproic acid 250mg/5ml oral suspension (Special Order)
323009009,Valproic acid 300mg gastro-resistant capsules
3921211000001107,Valproic acid 300mg gastro-resistant capsules
38528411000001109,Valproic acid 300mg gastro-resistant capsules
323010004,Valproic acid 500mg gastro-resistant capsules
3921511000001105,Valproic acid 500mg gastro-resistant capsules
38528611000001107,Valproic acid 500mg gastro-resistant capsules
134537008,Valproic acid 500mg gastro-resistant tablets
3846911000001103,Valproic acid 500mg gastro-resistant tablets
36443011000001105,Valproic acid 500mg gastro-resistant tablets
16097211000001105,Valproic acid 500mg/5ml oral solution
16102311000001106,Valproic acid 500mg/5ml oral solution
16097311000001102,Valproic acid 500mg/5ml oral solution (Special Order)
16097411000001109,Valproic acid 500mg/5ml oral solution (Special Order)
16097511000001108,Valproic acid 500mg/5ml oral suspension
16102411000001104,Valproic acid 500mg/5ml oral suspension
16097611000001107,Valproic acid 500mg/5ml oral suspension (Special Order)
16097711000001103,Valproic acid 500mg/5ml oral suspension (Special Order)
